GMHI,Richness,Evenness,Shannon,Inverse Simpson
0.4103,69,0.5089,2.9241,12.4843
3.3895,40,0.4504,2.5879,8.6383
0.5196,70,0.5101,2.9314,11.3159
1.8366,69,0.4502,2.5871,6.8705
-1.817,51,0.4861,2.7932,11.8842
-2.1477,32,0.2661,1.529,3.575
1.3477,46,0.4502,2.5869,8.9614
3.1398,64,0.5191,2.9827,14.3471
3.3111,30,0.4379,2.5162,9.7209
1.9876,42,0.3804,2.1859,4.9968
0.5534,46,0.2562,1.4724,2.2106
0.4636,83,0.4207,2.4174,3.9759
2.3091,64,0.4886,2.8075,11.5227
0.2922,76,0.5119,2.9416,12.0975
-1.0549,77,0.4511,2.5921,7.5482
0.7843,90,0.4703,2.7023,5.3443
0.6625,83,0.4258,2.4468,5.0957
-1.9524,72,0.5345,3.0713,14.9215
-3.7936,69,0.5302,3.0465,14.086
-4.0824,42,0.4053,2.3289,6.4481
-4.1163,33,0.3878,2.2285,6.274
-1.2783,100,0.5667,3.2562,16.9009
0.8715,87,0.5379,3.0911,14.7269
-1.7846,93,0.5436,3.1236,12.4997
-0.9017,47,0.3935,2.2611,7.0974
0.0987,67,0.5284,3.0361,12.055
-0.4372,64,0.4308,2.4752,6.8897
-0.1601,75,0.5084,2.9213,10.4944
-0.2262,86,0.4518,2.5959,6.1473
-4.1893,57,0.2991,1.7189,3.2806
-2.7997,53,0.403,2.3157,6.5323
-0.552,96,0.558,3.2065,12.1947
-3.6009,38,0.2988,1.7168,3.9939
0.6076,68,0.5271,3.029,13.6659
-1.1826,95,0.5313,3.0529,10.536
0.0728,48,0.4688,2.6939,10.5984
-3.9025,43,0.3656,2.1006,5.3572
-2.6907,49,0.4159,2.3901,6.9049
-0.1111,68,0.48,2.7582,8.1773
-3.7427,47,0.3385,1.945,3.9363
-1.2591,71,0.5482,3.1499,14.2225
-1.0366,51,0.4112,2.3629,7.138
-2.8253,59,0.4843,2.7829,9.3525
-1.1908,69,0.3768,2.1653,4.4966
-0.7336,78,0.3729,2.1427,4.6557
-0.145,73,0.428,2.4593,7.0679
-0.3044,76,0.5188,2.9809,11.5284
0.944,67,0.4789,2.7518,9.4145
-3.374,59,0.461,2.6492,8.0163
0.4948,81,0.458,2.632,7.0562
-0.6902,64,0.5048,2.9006,11.1152
-0.1492,73,0.5567,3.1992,16.9143
-2.0683,63,0.5322,3.0582,14.1819
-1.8603,66,0.4093,2.3518,6.4251
0.4579,49,0.4354,2.5018,7.3683
0.9745,70,0.5523,3.1738,15.6188
-3.5653,48,0.3379,1.9414,3.1636
-3.4195,49,0.4423,2.5417,8.2168
-2.9803,71,0.4159,2.3897,5.2839
0.6086,48,0.2575,1.4794,2.4291
-1.2037,60,0.4747,2.7276,8.9217
-1.2481,40,0.1898,1.0906,1.5793
-4.1487,47,0.4331,2.4887,7.5899
-2.8417,79,0.447,2.5685,6.7009
1.0437,65,0.3924,2.2549,3.8327
0.1524,89,0.5428,3.1193,12.2581
-1.2302,66,0.3905,2.2438,6.1639
0.8944,69,0.5058,2.9064,12.5982
-3.0123,55,0.3821,2.1955,6.0331
-3.3638,53,0.4057,2.3312,6.0176
-1.68,73,0.4427,2.5438,7.5299
-0.2007,83,0.4493,2.5819,6.9427
-0.9326,54,0.4213,2.4208,8.0556
-1.6876,49,0.5102,2.9319,12.0418
-4.1591,43,0.41,2.3559,7.625
1.1552,66,0.3888,2.2341,4.0767
-1.2328,44,0.346,1.9883,4.4427
-2.0392,62,0.5316,3.0547,11.1192
-2.3695,73,0.5606,3.2214,16.4826
-3.4461,60,0.4977,2.86,11.8739
-0.7173,50,0.4478,2.5729,8.0615
-3.6812,51,0.349,2.0051,4.3423
-3.8787,90,0.4129,2.3729,6.1253
-1.8446,83,0.4338,2.4929,5.6202
-4.3295,57,0.4382,2.5178,7.8684
-1.4831,84,0.5355,3.0772,13.1243
-0.4916,41,0.267,1.5342,2.57
0.1166,86,0.5242,3.0122,11.7542
-2.8819,71,0.5,2.8729,10.9643
-4.2244,55,0.3899,2.2402,5.8526
-0.777,93,0.5432,3.1212,11.6136
0.8737,70,0.5145,2.9565,10.8002
-3.5948,68,0.4007,2.3027,5.8778
-2.2119,89,0.494,2.8384,8.795
-0.1354,69,0.4678,2.6883,7.1878
3.9578,70,0.4811,2.7643,8.5028
0.7861,72,0.5264,3.0247,11.8795
-2.5486,38,0.465,2.6721,11.6323
-0.2847,65,0.4228,2.4296,6.1146
-1.0535,93,0.5027,2.8888,10.6474
-3.9042,67,0.4382,2.5177,6.3468
-4.4993,35,0.2531,1.4543,2.6812
-0.3098,55,0.3939,2.2634,5.5084
-1.002,68,0.5026,2.8881,11.8067
-0.7515,69,0.5195,2.9849,12.6555
-3.8771,35,0.3176,1.825,3.8621
-1.3086,79,0.4856,2.7902,10.2194
-1.1626,80,0.5459,3.1366,14.9197
2.6027,51,0.365,2.0975,4.8844
-4.2459,58,0.3701,2.1268,5.3019
-2.8371,73,0.4971,2.8565,9.5581
-1.1665,86,0.4898,2.8145,9.5685
-1.5165,55,0.35,2.0111,4.291
-3.6544,70,0.4762,2.7362,9.7456
1.2842,60,0.3634,2.0882,4.3795
0.6759,78,0.4955,2.8473,9.8768
-1.3016,77,0.458,2.6317,6.8968
-3.5508,60,0.4131,2.3737,6.1083
-1.7446,61,0.4661,2.6782,10.413
0.2223,62,0.4713,2.7081,9.2759
2.1395,58,0.5011,2.8796,10.4944
-3.4452,67,0.355,2.0399,3.3248
-0.3926,96,0.5126,2.9455,9.7325
-1.0544,93,0.588,3.3785,18.8672
-3.7153,46,0.3577,2.0556,5.0565
-2.3752,82,0.4957,2.8485,11.6789
0.1721,79,0.5116,2.9396,11.2242
0.8282,66,0.4703,2.7023,10.0685
0.1224,74,0.5632,3.2365,16.7404
-3.7298,59,0.4812,2.7653,10.2396
-1.7259,76,0.498,2.8615,11.3324
-2.5396,80,0.4838,2.7799,10.4135
-0.5287,76,0.5457,3.1357,14.2034
-3.888,83,0.5319,3.0561,12.8869
-0.9812,81,0.5193,2.984,11.4506
-0.1082,83,0.5127,2.9461,8.9188
0.0929,73,0.5663,3.2539,18.1738
-0.3801,75,0.2646,1.5203,2.2722
-2.2484,76,0.4664,2.6802,9.1799
0.7599,73,0.5208,2.9928,14.2107
-1.3048,78,0.4745,2.7264,9.5741
-0.5322,51,0.3822,2.1962,4.8519
-3.6737,66,0.525,3.0167,13.4217
1.7883,59,0.4787,2.751,9.9785
0.5925,78,0.2902,1.6677,2.1907
1.5666,78,0.539,3.0974,12.9749
-0.6622,71,0.3481,2.0004,3.2074
-2.8953,37,0.3798,2.1824,5.6417
-1.9671,66,0.3317,1.9058,4.1709
-4.3168,70,0.4473,2.5702,6.7975
0.7002,79,0.5053,2.9033,12.8558
0.6066,79,0.3846,2.21,3.4573
-3.8618,55,0.4312,2.478,6.1019
-4.3479,68,0.4213,2.4209,5.467
-0.584,78,0.5325,3.0596,13.5193
0.1041,82,0.4785,2.7496,8.1088
-1.6782,68,0.4635,2.6636,9.2757
-0.2993,103,0.4939,2.8379,6.9428
0.3854,78,0.5265,3.0251,11.8046
-0.8674,67,0.5189,2.9816,13.2925
-2.7227,67,0.445,2.5572,7.1691
-0.6401,121,0.6185,3.5542,18.7915
-0.4731,61,0.4839,2.7808,12.826
0.4538,85,0.4762,2.7362,9.2216
-2.8421,91,0.5426,3.1177,14.9173
0.9891,64,0.2459,1.413,1.9057
-1.4271,70,0.4393,2.5242,7.1206
-1.8599,50,0.3763,2.1622,5.0883
-2.9555,37,0.2735,1.5715,3.1636
-3.6976,82,0.397,2.2812,4.8578
-0.1733,34,0.1422,0.8173,1.435
2.3556,62,0.4608,2.6479,7.7941
-3.8496,51,0.3641,2.092,4.6449
-0.1732,99,0.59,3.3902,19.2301
-3.3977,70,0.4385,2.5196,6.813
-0.2374,70,0.4857,2.7911,10.5838
-1.5011,63,0.3914,2.249,5.6212
-3.5653,63,0.4169,2.3955,5.4024
-3.5497,82,0.4519,2.5965,8.1799
-3.1443,56,0.381,2.1894,4.6423
-0.3118,45,0.2837,1.6299,3.277
-2.2158,77,0.4378,2.5159,7.613
-2.0586,72,0.5114,2.9384,12.3965
-4.1808,46,0.4294,2.4672,7.4929
-0.0178,48,0.3412,1.9605,3.9089
-3.2392,81,0.4645,2.669,9.5352
-1.0801,65,0.3172,1.8227,3.3659
-1.8088,110,0.6087,3.4978,18.5562
-0.1354,96,0.5384,3.0938,14.3985
-1.5566,72,0.4671,2.6843,9.5208
-2.2709,94,0.5547,3.1876,15.2361
-3.7944,76,0.5436,3.1236,14.3496
-3.3464,71,0.4373,2.5128,6.4492
-0.1273,78,0.4595,2.6404,8.238
-1.5835,68,0.4052,2.3283,4.5891
-2.7198,73,0.4633,2.6622,9.2981
-0.6577,74,0.4438,2.5504,7.4324
-0.1675,88,0.5747,3.3026,16.9058
-0.1835,89,0.5512,3.1673,15.9151
1.1776,76,0.5153,2.961,11.6769
-3.2838,70,0.4704,2.7029,8.0527
2.4208,70,0.2683,1.5416,1.9985
-0.2061,81,0.4294,2.4677,4.2153
-1.2637,77,0.4068,2.3376,5.7933
0.1115,93,0.4379,2.5162,5.5641
1.1294,47,0.2332,1.3398,2.058
0.3892,84,0.2063,1.1853,1.6458
1.5073,61,0.4401,2.5291,7.3098
0.1944,56,0.3782,2.1734,4.5243
-3.5148,87,0.4885,2.8072,8.7605
-4.086,74,0.5339,3.0678,15.2015
-1.045,68,0.4715,2.7095,10.589
-0.6323,96,0.5462,3.1384,12.5966
-0.7387,117,0.5394,3.0997,12.8541
0.714,87,0.5437,3.124,15.9274
-1.7333,99,0.548,3.1489,14.3038
-1.5302,87,0.5232,3.0064,12.3852
0.5041,76,0.532,3.0571,13.04
0.3823,91,0.56,3.2176,11.909
-2.5492,85,0.5003,2.8745,9.1238
-4.3352,46,0.3633,2.0877,5.0158
-0.9992,68,0.4303,2.4727,6.7643
-2.8451,64,0.4133,2.375,4.5297
1.7065,63,0.3413,1.9612,4.3133
-0.2124,105,0.5933,3.4092,15.5428
-1.4868,73,0.4822,2.7708,10.4393
-3.0594,71,0.4738,2.7225,8.9581
0.4094,86,0.5478,3.1478,15.5392
-4.0519,75,0.4729,2.7173,10.1411
-3.4452,67,0.4377,2.5153,6.7842
0.1176,88,0.4926,2.8306,8.7942
-0.5365,85,0.5027,2.8885,10.6569
-4.155,58,0.4398,2.5272,7.5676
-1.7131,69,0.4888,2.8089,10.9335
-1.1522,83,0.4481,2.5748,8.3003
-3.9149,70,0.5496,3.1583,15.0894
0.2281,68,0.5527,3.1757,16.0774
-0.3651,53,0.425,2.4422,7.5269
-4.3284,38,0.3298,1.895,4.3098
0.0974,73,0.4588,2.6361,9.2246
-3.1917,75,0.4256,2.4455,6.4823
-1.0542,70,0.4307,2.4749,5.8931
0.2551,85,0.4775,2.7437,9.1121
-2.1139,83,0.5475,3.1461,13.3194
-0.7599,83,0.5255,3.0194,9.2089
0.1191,61,0.3911,2.2471,4.4526
-3.6448,49,0.3934,2.2603,5.636
-0.1578,97,0.5869,3.3723,17.6289
0.8925,55,0.3023,1.7373,2.8235
-0.9143,70,0.1644,0.9449,1.434
-1.6873,87,0.486,2.7929,8.1818
-2.6233,82,0.5726,3.2902,17.9832
-2.8724,78,0.4667,2.6819,8.2878
0.5842,73,0.4886,2.8077,9.9314
0.2761,66,0.4483,2.576,7.3214
0.0016,96,0.4876,2.8017,9.5852
-3.8173,64,0.4485,2.5769,7.1094
1.3104,83,0.5219,2.999,10.1432
-4.0221,88,0.4149,2.384,5.643
-1.3133,68,0.3712,2.1328,4.3499
0.4782,85,0.5292,3.0407,12.5209
-4.127,58,0.4292,2.4663,6.3533
-2.2938,88,0.545,3.132,12.9869
-1.9982,76,0.4655,2.6749,8.2626
-0.2882,54,0.3858,2.2166,5.7778
0.7299,73,0.395,2.2698,4.008
-4.0845,76,0.492,2.8272,10.8428
-0.8499,72,0.4931,2.8336,10.5838
0.6454,92,0.5662,3.2536,17.4783
-0.4637,58,0.3875,2.2269,5.167
0.143,72,0.3782,2.1735,4.1538
-3.9667,75,0.5113,2.9383,12.0885
-1.2438,82,0.534,3.0687,13.7164
-1.6339,96,0.5191,2.983,10.2158
-0.4718,68,0.3354,1.9272,3.3223
0.801,69,0.5202,2.9894,12.4165
-1.1995,71,0.4627,2.6587,8.0139
-1.5638,107,0.561,3.2235,15.3645
-0.0791,99,0.5286,3.0372,11.6488
-3.9106,65,0.4729,2.7171,10.2942
-0.0654,68,0.3956,2.2734,5.3148
-0.2793,81,0.5142,2.9545,9.2709
-0.834,75,0.3895,2.2383,3.4692
-1.0243,83,0.4968,2.8546,11.128
-1.579,90,0.5238,3.0097,12.2103
-3.3257,74,0.4914,2.8239,11.6452
0.3397,97,0.5649,3.2461,17.2335
-0.8179,108,0.5836,3.3533,18.7111
-4.3105,47,0.1841,1.058,1.9347
-2.4183,39,0.2658,1.5272,3.0635
-4.1108,56,0.3872,2.2252,4.2662
-1.59,43,0.4911,2.8217,12.8802
-2.2605,75,0.4921,2.8278,10.1451
-1.3672,61,0.4564,2.6225,9.7859
0.1646,105,0.5604,3.22,14.296
-0.6155,87,0.5419,3.1141,12.5248
-0.4442,43,0.2348,1.3494,2.3549
-0.2652,83,0.3745,2.1522,3.6064
-4.4008,55,0.3569,2.0508,5.5926
-4.0528,70,0.4679,2.6884,9.4103
0.2188,79,0.4474,2.5709,6.481
-1.5344,83,0.3806,2.1871,4.9994
-0.7526,72,0.2682,1.5414,2.0856
-1.4588,81,0.4641,2.6669,5.8992
-3.812,74,0.5015,2.8815,11.2296
-0.1414,88,0.5977,3.4344,21.5327
-3.3904,82,0.4818,2.7687,10.0729
-4.5576,52,0.4213,2.4209,6.1223
-2.3566,101,0.4889,2.8095,7.9436
-3.9291,79,0.4601,2.6436,8.4358
-1.2238,92,0.5231,3.0057,11.8407
1.8577,72,0.417,2.3964,5.7516
-0.8736,86,0.4265,2.4505,5.8944
1.2979,66,0.4678,2.6883,7.4707
-0.5558,70,0.4835,2.7781,10.6677
-1.391,60,0.5292,3.0407,13.7352
2.8784,60,0.5113,2.9379,10.5699
0.1805,78,0.5511,3.1666,14.8615
1.9835,70,0.5143,2.9551,9.3071
1.3167,72,0.5519,3.1713,14.1147
1.6792,66,0.4154,2.3872,5.3423
2.5747,49,0.3959,2.2749,5.6958
-0.7018,77,0.5044,2.8982,12.5706
1.8605,59,0.5079,2.9184,10.1771
3.1124,54,0.4229,2.4302,6.313
0.8974,46,0.4484,2.5767,7.169
1.7533,67,0.5404,3.105,13.5224
0.241,104,0.5839,3.3552,17.7983
1.785,56,0.5252,3.0177,13.9329
0.3763,56,0.4586,2.6353,6.9942
3.7134,62,0.5861,3.368,20.3284
-0.917,81,0.5541,3.1837,14.6826
-0.1202,77,0.5236,3.0089,8.8711
2.4577,70,0.5089,2.9245,9.0658
2.8774,70,0.5609,3.2229,15.8317
1.6052,57,0.4699,2.7001,8.2251
-1.854,69,0.4983,2.8636,10.6552
0.7637,35,0.4008,2.3029,5.9613
1.3684,30,0.2513,1.4443,2.8572
3.0754,23,0.3446,1.9803,4.0917
3.324,22,0.3861,2.2189,5.6391
0.0,25,0.3864,2.2206,6.2127
3.7884,36,0.4589,2.6371,8.7122
1.5903,79,0.4848,2.7856,9.0807
1.9248,89,0.5333,3.0643,12.5273
0.6523,86,0.51,2.9304,8.6571
-1.0617,103,0.5109,2.9356,11.3943
-1.0503,94,0.5451,3.1325,11.5239
-0.0108,74,0.4377,2.5153,7.4843
-2.746,54,0.4357,2.5035,7.7611
-2.3865,90,0.4508,2.5905,7.7626
-0.8395,91,0.4857,2.7911,9.3394
-2.5659,59,0.422,2.4251,5.7951
2.4526,73,0.5381,3.0918,15.8019
-0.264,78,0.448,2.5744,7.1259
-0.3919,88,0.5418,3.1133,13.1056
-0.2106,79,0.5219,2.999,9.4921
-2.3112,72,0.2717,1.5613,2.1729
-2.7602,65,0.4594,2.6399,8.6085
-0.2355,70,0.5054,2.904,13.3854
-0.9931,93,0.4508,2.5901,6.8604
-0.6195,83,0.4677,2.6875,8.1437
0.8053,78,0.4546,2.6121,6.2241
-2.1022,58,0.4507,2.5898,9.11
-0.4341,52,0.3934,2.2606,5.26
-1.2159,63,0.368,2.1144,3.3958
-0.1699,49,0.4176,2.3995,6.6378
-1.1772,62,0.4001,2.2991,5.5817
-0.6161,40,0.2066,1.1873,1.687
-3.1208,47,0.3448,1.9813,3.7684
-2.8464,54,0.3607,2.0728,3.5558
-0.9144,54,0.3362,1.9321,3.1347
-2.101,23,0.3417,1.9637,4.8497
0.0,29,0.3634,2.088,6.1602
0.407,42,0.3411,1.9601,4.9076
1.6154,36,0.409,2.3501,7.7135
0.0,37,0.3526,2.0262,4.506
-0.5102,48,0.4216,2.4224,6.9316
1.8614,36,0.2324,1.3351,1.9199
0.0,29,0.3648,2.0959,5.4132
0.0,31,0.4139,2.3781,7.1733
0.0,24,0.3517,2.0207,4.6877
0.0,29,0.3084,1.772,4.4834
1.787,43,0.3381,1.9428,4.8527
0.0,21,0.2732,1.5699,3.0437
2.9033,26,0.3933,2.2601,5.8924
0.0,14,0.2951,1.6957,4.1142
0.0,32,0.3614,2.077,5.3487
0.0,21,0.3249,1.8668,4.0404
-1.1458,32,0.346,1.9883,5.0846
0.0,17,0.2637,1.5151,3.2724
-2.5937,44,0.3099,1.7808,3.2372
2.2325,41,0.4835,2.7782,9.4267
3.0693,32,0.35,2.011,4.4247
3.7168,47,0.488,2.8039,9.5073
1.1668,82,0.5332,3.0639,12.9447
2.1544,52,0.4486,2.5775,7.3353
2.3148,46,0.4761,2.7356,7.9591
0.5943,80,0.4803,2.7597,6.7838
-0.2296,77,0.5107,2.9347,10.5249
3.7524,44,0.453,2.6031,7.1653
2.6399,27,0.4472,2.5699,8.7799
0.2484,82,0.528,3.0338,12.3449
1.481,39,0.3255,1.8706,3.4237
-2.1048,49,0.4402,2.5294,8.7103
0.1427,50,0.4085,2.3473,5.8125
-0.2184,68,0.4935,2.8359,8.7463
0.6997,52,0.4527,2.6014,6.5773
0.752,51,0.4512,2.5927,8.7333
1.3068,72,0.5633,3.2369,17.0542
1.7192,60,0.5181,2.9772,13.4147
0.0558,51,0.4083,2.3459,4.5578
0.9385,59,0.4414,2.5361,7.8134
2.3975,47,0.4408,2.5331,8.2684
0.1057,60,0.4722,2.7133,9.0339
0.5628,56,0.4336,2.4917,7.2678
-0.5932,92,0.4808,2.763,8.0975
1.1004,78,0.501,2.8789,7.9064
1.5856,69,0.4705,2.7037,6.5275
0.4239,90,0.5076,2.9166,10.1963
-4.3145,90,0.4469,2.5679,5.9396
-0.6351,63,0.4973,2.8573,11.2716
-0.8065,106,0.5216,2.997,12.8012
-0.6823,70,0.4512,2.5927,7.3689
-0.7792,73,0.4378,2.5155,6.5175
-0.7846,72,0.4072,2.3397,4.9498
1.6122,65,0.4474,2.5706,8.3292
3.0743,78,0.4674,2.686,6.4671
-0.2375,79,0.6078,3.4926,24.016
-3.9276,72,0.5156,2.9628,11.4803
-0.0806,91,0.5508,3.1647,13.0734
-2.2755,71,0.4955,2.8472,10.645
-0.4393,102,0.4515,2.5946,7.1198
-3.9201,86,0.3691,2.1207,5.1115
-0.9207,86,0.5128,2.9467,10.8235
-0.2803,92,0.5002,2.874,9.581
-2.775,84,0.5125,2.9449,11.0551
-1.0682,82,0.3349,1.9245,3.9516
0.2075,81,0.4417,2.5383,7.0446
-4.2387,74,0.5751,3.3048,20.0326
0.5154,82,0.4948,2.8431,9.4123
-1.8065,62,0.4569,2.6252,8.7159
0.6497,73,0.5164,2.9676,12.6804
0.4157,92,0.4542,2.6102,5.8626
-0.1869,90,0.5406,3.1065,13.7834
0.8884,73,0.4346,2.4975,7.4409
-1.9309,81,0.3962,2.2764,4.5097
-3.167,75,0.4256,2.4454,7.2492
-0.3406,60,0.4239,2.4361,6.5106
0.0834,71,0.4864,2.795,8.7415
-0.1327,69,0.3952,2.2709,5.5301
2.6334,52,0.3934,2.2607,5.9746
1.5005,66,0.5079,2.9184,11.7232
2.9302,49,0.3845,2.2092,3.9111
2.0936,71,0.545,3.1315,13.6302
2.9351,63,0.3926,2.2561,3.9607
3.7607,75,0.5316,3.0548,12.2326
2.8112,70,0.559,3.2122,16.8461
3.0127,68,0.4514,2.594,5.0005
1.7089,71,0.4924,2.8294,8.2714
3.7298,73,0.5621,3.2302,15.6778
1.5884,75,0.5297,3.0439,12.0044
0.9728,59,0.4494,2.5821,8.4181
2.547,67,0.5101,2.9314,13.0215
0.8615,71,0.4696,2.6982,8.8213
2.5131,54,0.3176,1.8249,3.2716
1.5872,69,0.5282,3.0349,13.7715
2.0045,68,0.5226,3.0031,12.9204
1.0292,76,0.4526,2.601,7.0893
0.892,77,0.5102,2.9317,11.2862
4.3082,63,0.4696,2.6981,8.0407
1.704,51,0.5199,2.9874,12.8906
0.7748,39,0.3791,2.1782,5.5755
1.9623,41,0.5025,2.8873,12.9839
0.98,39,0.4752,2.7307,11.8371
-0.0089,51,0.4952,2.8454,12.2097
3.0968,36,0.5134,2.9503,14.9283
0.9906,52,0.4132,2.3743,5.4874
1.0927,48,0.4608,2.6476,7.1358
3.1091,51,0.3325,1.9106,3.039
2.1174,50,0.4765,2.738,10.0397
2.0842,46,0.4599,2.6427,8.9593
1.1962,34,0.3795,2.1809,4.7974
2.1796,57,0.3253,1.8694,2.8027
3.6757,50,0.4283,2.4611,5.5485
1.6925,41,0.3515,2.0197,4.9949
2.2779,62,0.3922,2.2534,4.7018
3.5419,45,0.4016,2.3075,6.8608
2.9721,56,0.3947,2.2682,6.1304
-0.4115,64,0.427,2.4537,7.7605
4.6314,37,0.295,1.6953,3.4732
-0.4953,45,0.4246,2.44,6.7849
4.5904,49,0.4732,2.7194,9.8502
-0.0324,78,0.4728,2.7167,10.2351
4.462,51,0.4056,2.3305,6.7308
1.3087,56,0.3851,2.2128,4.7465
1.5043,62,0.3697,2.1241,4.9045
1.5156,62,0.3872,2.2251,5.1684
3.8568,50,0.3586,2.0605,4.6212
2.4932,53,0.3172,1.8226,3.8843
1.7792,57,0.3675,2.1119,5.3489
0.995,68,0.5433,3.1218,14.1761
3.8887,46,0.4389,2.5218,8.9805
3.6894,45,0.2666,1.532,2.7517
4.1492,51,0.396,2.2755,7.2513
3.511,32,0.2541,1.4599,2.4179
1.1782,68,0.4769,2.7405,9.1207
1.8747,91,0.466,2.6777,7.6559
1.8049,78,0.3661,2.1037,4.599
0.0561,40,0.336,1.9308,4.3381
4.277,53,0.3543,2.036,4.9424
2.3046,61,0.4748,2.7284,10.6844
-4.0412,60,0.4693,2.697,9.992
1.4276,74,0.3873,2.2257,4.5648
0.978,78,0.5224,3.0016,12.0705
1.13,51,0.3493,2.007,4.0706
0.5661,41,0.3709,2.131,5.1213
1.987,76,0.439,2.5223,6.7167
3.8011,65,0.5269,3.028,12.4421
3.9772,70,0.3891,2.2359,5.0963
3.7955,48,0.4016,2.3075,7.047
4.2954,37,0.3184,1.8299,4.0844
4.4747,49,0.3734,2.1456,6.1978
3.7004,50,0.3945,2.2668,6.1165
0.9842,69,0.4524,2.5997,6.5724
1.586,59,0.3803,2.185,4.9165
1.8484,54,0.2017,1.159,1.6888
3.869,45,0.3028,1.7399,3.0351
1.355,45,0.3365,1.9338,4.8237
4.1415,37,0.3248,1.8663,3.893
2.8783,57,0.3546,2.0376,4.4053
4.1855,59,0.4303,2.4727,6.4265
2.6475,83,0.5087,2.9232,10.0086
4.1484,32,0.3416,1.963,5.5912
4.3208,27,0.2674,1.5365,2.7506
3.6129,69,0.4074,2.3408,5.5798
1.7264,52,0.3969,2.2805,6.7088
2.5386,58,0.3724,2.1402,5.7468
2.2177,83,0.4387,2.5209,6.5423
2.9498,61,0.4945,2.8413,9.1694
1.9709,81,0.4369,2.5107,5.2242
1.5899,55,0.2858,1.6422,2.9123
1.9858,85,0.5,2.8733,11.815
1.7159,76,0.5092,2.9261,11.113
1.6439,85,0.46,2.6432,7.4669
1.4427,63,0.4577,2.6302,6.0161
3.273,67,0.3593,2.0647,3.6777
-0.487,55,0.4236,2.4342,8.203
1.4071,56,0.4432,2.5468,8.6843
1.735,57,0.1799,1.0335,1.6293
2.3842,69,0.403,2.3158,5.45
2.8085,81,0.4214,2.4215,6.2791
1.4023,52,0.3727,2.1418,5.9454
1.6235,71,0.3877,2.228,5.5127
-1.5473,87,0.3927,2.2568,5.6593
2.8452,65,0.4251,2.4429,7.3562
1.859,77,0.4967,2.8543,11.6111
2.5845,70,0.3378,1.9412,3.4813
3.4455,61,0.3785,2.1751,4.5545
3.0178,67,0.385,2.2125,5.9053
2.8367,71,0.4029,2.3152,6.3311
0.9479,58,0.4671,2.6842,9.9993
2.9921,51,0.4289,2.4646,8.0894
4.5513,46,0.3864,2.2206,6.2648
1.3581,64,0.4154,2.387,6.2043
0.6235,74,0.4755,2.7326,7.9025
4.3046,64,0.386,2.2181,5.2758
3.7891,35,0.3562,2.047,5.3741
3.1165,69,0.3951,2.2705,6.0238
2.9508,62,0.4195,2.4103,5.1936
3.9292,61,0.3732,2.1446,5.0354
3.6408,55,0.3569,2.051,3.8128
4.2115,65,0.5102,2.9316,10.915
0.8283,52,0.3613,2.076,3.8318
2.1588,56,0.5246,3.0147,14.8287
0.8832,64,0.5112,2.9376,11.0415
-0.1521,102,0.5975,3.4334,21.5673
3.7006,49,0.4104,2.3581,5.4994
1.6843,81,0.3884,2.2315,5.499
1.4284,91,0.4307,2.475,6.2891
3.2583,57,0.4719,2.7116,9.3609
4.7016,48,0.4185,2.405,7.4012
1.6003,77,0.4066,2.3367,5.7032
2.1097,67,0.4588,2.6364,8.8012
2.6975,57,0.4412,2.5352,7.978
1.6684,72,0.3986,2.2903,6.1798
4.2766,41,0.3802,2.1846,5.5469
3.7271,58,0.4209,2.4183,7.3731
3.0722,53,0.4285,2.4625,7.4474
1.5392,96,0.4205,2.4161,6.0953
3.1268,92,0.5036,2.8935,7.4477
2.621,69,0.4589,2.6369,7.2569
3.0526,62,0.5263,3.0243,10.5314
4.2131,63,0.5383,3.0935,13.1235
1.9408,73,0.5442,3.1268,13.8731
4.1176,54,0.4336,2.4913,6.8172
3.9883,66,0.591,3.396,21.5454
0.6381,63,0.48,2.758,10.2712
1.0632,60,0.4902,2.8168,10.0407
3.479,81,0.5545,3.1863,14.6341
3.6311,52,0.5455,3.1344,17.5661
4.2687,66,0.5618,3.2283,15.8644
0.3527,41,0.3897,2.2392,6.1752
3.6139,59,0.4999,2.8725,10.2356
4.0511,71,0.5577,3.2048,14.9509
1.7818,59,0.4967,2.8539,10.1822
3.3652,63,0.5703,3.2773,18.9728
3.4323,55,0.4796,2.756,6.4774
1.852,56,0.5152,2.9606,12.9689
2.1951,67,0.5906,3.3937,22.2735
-1.7064,59,0.4795,2.7555,9.542
2.5048,67,0.5559,3.1944,15.177
3.3823,50,0.5576,3.2044,19.0864
3.9217,66,0.557,3.2004,15.8215
4.1126,63,0.574,3.2982,17.9597
4.3159,60,0.5217,2.998,13.1481
3.9151,42,0.3098,1.7803,3.01
0.9721,57,0.5385,3.0942,14.71
2.4104,59,0.5007,2.8769,8.2706
2.4791,51,0.5058,2.9065,10.3771
3.2988,60,0.5278,3.0328,13.6755
4.0205,65,0.5171,2.9715,8.5283
1.5274,80,0.5601,3.2182,14.539
1.0166,72,0.5584,3.2086,12.9139
4.519,62,0.5001,2.8737,9.9779
3.5771,62,0.5203,2.9896,12.8801
-0.0584,59,0.5158,2.9641,12.5838
3.32,59,0.5373,3.0873,16.3692
1.6789,49,0.4376,2.5148,8.8789
2.6417,67,0.5328,3.0613,13.5117
3.9842,52,0.4952,2.8455,11.4535
1.6539,67,0.5373,3.0876,12.8595
